TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
        -1934  4.26957E+00 -2.31789E+00 -6.90149E-01  6.85291E-01  1.05463E-02  4.87526E-02 -9.50388E-03  2.88725E-02 -1.32442E-02 -8.63402E-03  6.44197E-02   -14030.8536009239
        -1933  4.25380E+00 -2.31227E+00 -6.85243E-01  6.58209E-01  1.04701E-02  5.05772E-02 -1.31402E-02  3.77568E-02 -1.53443E-02 -4.47951E-03  6.02101E-02   -14058.8061913557
        -1932  4.25502E+00 -2.28278E+00 -6.96729E-01  6.99623E-01  1.01576E-02  4.76766E-02 -1.39568E-02  2.95871E-02 -1.30774E-02 -1.03357E-03  5.44177E-02   -14120.3086436673
        -1931  4.24541E+00 -2.29615E+00 -6.63729E-01  6.99355E-01  1.02882E-02  4.32901E-02 -1.24324E-02  2.67498E-02 -1.26694E-02 -1.99566E-03  5.07253E-02   -14112.9537982783
        -1930  4.26318E+00 -2.31465E+00 -6.99017E-01  6.41554E-01  1.02891E-02  4.80757E-02 -1.07770E-02  2.83718E-02 -9.61462E-03 -3.62120E-03  5.52083E-02   -14192.1954534859
        -1929  4.26327E+00 -2.33098E+00 -6.71285E-01  6.91610E-01  1.00064E-02  4.11330E-02 -6.55069E-03  2.20826E-02 -1.03048E-02 -4.02004E-03  5.30985E-02   -14156.8255074960
        -1928  4.25037E+00 -2.31971E+00 -6.86305E-01  6.54482E-01  1.03726E-02  5.10026E-02 -1.12077E-02  2.94585E-02 -1.69393E-02 -3.73767E-03  5.47390E-02   -14123.1308816053
        -1927  4.25763E+00 -2.31233E+00 -7.15519E-01  6.37758E-01  1.04904E-02  4.48065E-02 -1.00973E-02  3.42812E-02 -1.32836E-02 -2.43578E-03  4.60542E-02   -14027.8333542370
        -1926  4.24396E+00 -2.31653E+00 -7.12486E-01  6.46618E-01  1.07878E-02  4.99650E-02 -1.18062E-02  3.10820E-02 -1.43577E-02 -2.01524E-03  5.26640E-02   -14058.3116834744
        -1925  4.24219E+00 -2.28000E+00 -7.20609E-01  6.79441E-01  1.04839E-02  4.71427E-02 -3.95969E-03  2.98915E-02 -2.21718E-02 -3.13604E-03  6.01985E-02   -14034.4797806534
        -1924  4.24765E+00 -2.28705E+00 -6.92926E-01  6.60775E-01  1.05038E-02  4.52339E-02 -6.55724E-03  2.74660E-02 -1.89113E-02 -8.58480E-04  7.21529E-02   -14065.1709437682
        -1923  4.25492E+00 -2.28701E+00 -6.84691E-01  6.61546E-01  1.02689E-02  5.21979E-02 -9.06001E-03  2.83158E-02 -1.42249E-02  1.02042E-03  6.08519E-02   -14096.8248121058
        -1922  4.25210E+00 -2.28457E+00 -7.11443E-01  6.81024E-01  9.85634E-03  4.75548E-02 -1.11198E-02  3.70773E-02 -3.65408E-03  4.14692E-03  6.68406E-02   -14006.5989660653
        -1921  4.23740E+00 -2.27147E+00 -6.86472E-01  6.54306E-01  9.80969E-03  4.90512E-02 -6.18360E-03  2.76708E-02 -2.42250E-03  4.65729E-03  6.74393E-02   -14081.3063350921
        -1920  4.26407E+00 -2.29180E+00 -7.12570E-01  6.94470E-01  1.04772E-02  4.63961E-02 -7.16489E-03  2.74689E-02 -2.86691E-03  2.81648E-03  5.40963E-02   -14137.0509380973
        -1919  4.24745E+00 -2.30513E+00 -6.93529E-01  6.73400E-01  1.05225E-02  4.35890E-02 -9.16673E-03  2.88784E-02 -2.30380E-03  3.69656E-03  4.80640E-02   -14154.7174625243
        -1918  4.25251E+00 -2.29483E+00 -6.90536E-01  6.45262E-01  9.94850E-03  4.75581E-02 -6.83055E-03  2.59006E-02 -1.00362E-02  5.96163E-03  5.48851E-02   -14127.6603471934
        -1917  4.25475E+00 -2.31865E+00 -6.95981E-01  6.60622E-01  1.06457E-02  4.89052E-02 -9.41836E-03  2.74619E-02 -1.85970E-02  5.40520E-03  7.87560E-02   -13967.9606398672
        -1916  4.27494E+00 -2.31980E+00 -7.14284E-01  6.57092E-01  1.04611E-02  5.73121E-02 -1.36014E-02  3.10099E-02 -7.39523E-03  4.53906E-03  6.86339E-02   -14025.7196399530
        -1915  4.26459E+00 -2.32008E+00 -7.10423E-01  6.58272E-01  1.01246E-02  4.34707E-02 -1.30953E-02  2.78969E-02 -1.42487E-02  1.16692E-02  6.33852E-02   -14092.3735578246
        -1914  4.27622E+00 -2.30839E+00 -6.81440E-01  6.38814E-01  9.75519E-03  4.78326E-02 -9.35543E-03  3.07227E-02 -1.13264E-02  1.10059E-02  6.21352E-02   -14078.3663072126
        -1913  4.24716E+00 -2.32790E+00 -6.91090E-01  6.73266E-01  9.85747E-03  4.82456E-02 -8.56440E-03  2.55443E-02 -1.56463E-02  1.23030E-02  6.75667E-02   -14095.2658133060
        -1912  4.27302E+00 -2.30568E+00 -7.11907E-01  6.83778E-01  1.03418E-02  4.86006E-02 -6.77109E-03  2.57362E-02 -1.20580E-02  1.08113E-02  6.76088E-02   -14084.1892768814
        -1911  4.25602E+00 -2.30432E+00 -7.05503E-01  6.86930E-01  1.02011E-02  4.96568E-02 -1.00990E-02  2.69080E-02 -1.60825E-02  1.12395E-02  6.76467E-02   -14075.3373770934
        -1910  4.23808E+00 -2.29557E+00 -6.97570E-01  6.88693E-01  1.05728E-02  4.82707E-02 -8.94566E-03  2.97775E-02 -8.83665E-03  4.79021E-03  5.85013E-02   -14081.3208013968
        -1909  4.25070E+00 -2.29412E+00 -6.89290E-01  6.71782E-01  9.74850E-03  5.11065E-02 -7.06376E-03  2.78802E-02 -1.52763E-02  8.56638E-03  6.43350E-02   -14189.2514887493
        -1908  4.23891E+00 -2.30835E+00 -7.01863E-01  7.02039E-01  9.87308E-03  4.86482E-02 -5.99780E-03  2.81704E-02 -1.38388E-02  8.83415E-03  5.78930E-02   -14114.1836628924
        -1907  4.26173E+00 -2.30544E+00 -7.04815E-01  6.26740E-01  1.03845E-02  4.65828E-02 -6.75580E-03  2.82715E-02 -1.60136E-02  1.31476E-02  6.19116E-02   -14062.5445394260
        -1906  4.25201E+00 -2.30214E+00 -7.00004E-01  6.35042E-01  1.01724E-02  4.95970E-02 -6.24994E-03  2.41118E-02 -2.11050E-02  6.73065E-03  6.88913E-02   -14120.5853951214
        -1905  4.26882E+00 -2.29921E+00 -7.25258E-01  6.63593E-01  1.04304E-02  4.97848E-02 -6.81757E-03  1.83503E-02 -1.68817E-02  9.27246E-03  6.71725E-02   -14075.7233338192
        -1904  4.25132E+00 -2.29375E+00 -6.94835E-01  6.45604E-01  9.98811E-03  4.93571E-02 -9.19684E-03  2.66712E-02 -1.56851E-02  1.43643E-02  7.22513E-02   -14072.5628233807
        -1903  4.24902E+00 -2.28921E+00 -6.80206E-01  6.77315E-01  1.01508E-02  6.19033E-02 -1.43582E-02  3.05026E-02 -2.66777E-02  1.28333E-02  6.65442E-02   -14044.0762855136
        -1902  4.24668E+00 -2.29474E+00 -6.97729E-01  6.92481E-01  1.03007E-02  4.60253E-02 -1.29112E-02  3.12221E-02 -1.46922E-02  4.67423E-03  6.12190E-02   -14027.8475189988
        -1901  4.24013E+00 -2.29854E+00 -6.90174E-01  6.39933E-01  1.02218E-02  4.97730E-02 -1.49426E-02  3.17406E-02 -1.21853E-02  6.14180E-03  6.61821E-02   -13982.2224052234
        -1900  4.24891E+00 -2.30059E+00 -6.70495E-01  6.48919E-01  1.00601E-02  4.17310E-02 -4.53511E-03  2.79020E-02 -7.19322E-03  7.35287E-03  6.46751E-02   -14072.6713877882
        -1899  4.27650E+00 -2.30632E+00 -6.63277E-01  6.03543E-01  1.02116E-02  4.64085E-02 -4.51983E-03  3.02137E-02 -1.27424E-02  5.77460E-03  5.68656E-02   -14047.9862551456
        -1898  4.22847E+00 -2.28573E+00 -6.32688E-01  6.03543E-01  1.02993E-02  4.41588E-02 -5.23030E-03  2.55188E-02 -1.30921E-02  2.31125E-03  5.44026E-02   -14082.8421049914
        -1897  4.24390E+00 -2.29575E+00 -6.53063E-01  6.03543E-01  1.05813E-02  5.50484E-02 -8.73837E-03  3.03197E-02 -1.54655E-02  2.49437E-03  6.15381E-02   -13949.2726836103
        -1896  4.25470E+00 -2.31049E+00 -6.69643E-01  7.21859E-01  1.04187E-02  4.88577E-02 -1.13675E-02  2.59087E-02 -9.16198E-03  1.97172E-03  7.61237E-02   -13999.1018253817
        -1895  4.25596E+00 -2.30210E+00 -6.74214E-01  6.75257E-01  1.09305E-02  5.00020E-02 -1.01755E-02  2.46220E-02 -1.30846E-02  5.05747E-03  7.41754E-02   -13986.9984631682
        -1894  4.23745E+00 -2.31585E+00 -6.84032E-01  6.75950E-01  1.06401E-02  5.72456E-02 -1.10326E-02  2.93709E-02 -1.43556E-02  2.86480E-03  7.30993E-02   -14025.0627535162
        -1893  4.25460E+00 -2.30341E+00 -6.60993E-01  6.60113E-01  9.88859E-03  5.41761E-02 -1.53681E-02  3.31278E-02 -1.42838E-02 -2.02965E-03  6.88522E-02   -14076.3169815527
        -1892  4.24156E+00 -2.30413E+00 -6.71649E-01  6.51181E-01  9.24341E-03  4.42237E-02 -1.02478E-02  3.24864E-02 -1.35907E-02  2.45181E-03  6.81082E-02   -14062.3238556451
        -1891  4.21458E+00 -2.29637E+00 -6.42664E-01  6.72396E-01  9.70084E-03  4.73434E-02 -1.04633E-02  3.46507E-02 -1.13333E-02 -1.15841E-03  5.80719E-02   -14099.5696088375
        -1890  4.25328E+00 -2.30871E+00 -6.58358E-01  6.45000E-01  1.05070E-02  4.75329E-02 -9.81228E-03  3.44739E-02 -3.57522E-03 -2.13592E-03  5.90637E-02   -13995.6069434369
            0  4.24118E+00 -2.31869E+00 -6.86360E-01  7.07028E-01  1.07017E-02  5.58283E-02 -1.26244E-02  2.92591E-02 -8.11920E-04  1.91643E-04  5.58336E-02   -14027.6632860721
            1  4.26889E+00 -2.32047E+00 -6.86469E-01  6.38590E-01  1.04021E-02  4.77139E-02 -1.28924E-02  3.03256E-02 -4.88141E-03 -9.28707E-04  6.01830E-02   -14038.7149490992
            2  4.25501E+00 -2.30909E+00 -6.97865E-01  6.69849E-01  1.09920E-02  5.00915E-02 -1.22160E-02  2.85056E-02 -1.13032E-03 -1.34677E-03  5.55242E-02   -14024.8950375021
            3  4.23082E+00 -2.31238E+00 -7.11408E-01  6.24037E-01  1.04168E-02  4.52855E-02 -6.80452E-03  2.96528E-02 -2.10706E-03 -7.09993E-04  5.89085E-02   -13973.1957901657
            4  4.25377E+00 -2.31612E+00 -7.00616E-01  6.52845E-01  9.97116E-03  5.11201E-02 -1.15398E-02  2.85118E-02 -2.90326E-03 -2.52231E-03  6.94945E-02   -14061.5494426330
            5  4.24508E+00 -2.29718E+00 -7.04612E-01  6.71375E-01  9.85645E-03  4.80259E-02 -1.11389E-02  2.70000E-02 -7.15902E-03  7.88198E-05  7.59047E-02   -14032.1801692584
            6  4.24143E+00 -2.30925E+00 -7.11635E-01  6.50262E-01  9.94225E-03  4.62878E-02 -9.04626E-03  2.71194E-02 -2.08311E-03 -4.44222E-03  6.95019E-02   -14106.3355101294
            7  4.24840E+00 -2.30216E+00 -6.93534E-01  6.56805E-01  9.87237E-03  5.15915E-02 -8.45207E-03  2.83977E-02 -3.45708E-03 -8.56159E-03  6.18994E-02   -14059.7128933152
            8  4.23253E+00 -2.30084E+00 -6.93830E-01  6.97492E-01  9.87005E-03  4.75267E-02 -9.61398E-03  2.82763E-02 -6.38606E-03 -4.39014E-03  7.01658E-02   -14068.0671257172
            9  4.25934E+00 -2.31635E+00 -7.04541E-01  6.69822E-01  9.85715E-03  4.83126E-02 -1.04500E-02  2.70875E-02 -3.47163E-03 -3.96489E-03  5.52055E-02   -14132.3994820724
           10  4.22867E+00 -2.30016E+00 -6.94039E-01  6.59323E-01  1.00411E-02  5.07426E-02 -6.85510E-03  2.84906E-02 -4.65285E-03 -9.94585E-03  5.09066E-02   -14096.2299340523
           11  4.26645E+00 -2.33138E+00 -6.92509E-01  6.91894E-01  1.06729E-02  4.81845E-02 -9.24386E-03  2.94638E-02 -2.85693E-03 -1.48207E-02  5.85872E-02   -14105.2720907975
           12  4.26145E+00 -2.31181E+00 -6.86370E-01  7.16269E-01  1.05210E-02  5.15724E-02 -1.00372E-02  3.18999E-02 -6.28626E-03 -1.45206E-02  5.21363E-02   -14141.3892394137
           13  4.27963E+00 -2.30097E+00 -7.27837E-01  6.66315E-01  1.08573E-02  4.08447E-02 -5.04772E-03  2.69278E-02 -7.22422E-03 -9.66440E-03  5.55963E-02   -14098.7022880752
           14  4.23042E+00 -2.30054E+00 -7.13537E-01  6.65422E-01  1.03179E-02  4.73525E-02 -7.27799E-03  2.74625E-02 -4.32927E-03 -1.39577E-02  6.48600E-02   -14106.8271963099
           15  4.22793E+00 -2.30498E+00 -7.07634E-01  6.61537E-01  9.96544E-03  5.09005E-02 -1.02201E-02  2.38896E-02 -5.84872E-03 -9.09248E-03  6.96330E-02   -14057.1402153555
