TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
        -1978  4.20856E+00 -2.28968E+00  4.29622E+00 -7.20209E-01  6.47423E-01  1.04136E-02  4.31691E-02 -5.19567E-03  2.70936E-02  0.00000E+00  0.00000E+00  5.74359E-02  0.00000E+00  0.00000E+00 -1.45078E-02  4.65574E-02   -14770.0026534568
        -1977  4.22599E+00 -2.29277E+00  4.29285E+00 -6.94697E-01  6.78285E-01  1.00222E-02  4.14219E-02 -5.51653E-03  2.25790E-02  0.00000E+00  0.00000E+00  5.46289E-02  0.00000E+00  0.00000E+00 -1.77733E-02  5.28165E-02   -14718.8303289028
        -1976  4.23790E+00 -2.27825E+00  4.28155E+00 -7.07260E-01  6.63398E-01  1.02176E-02  4.80645E-02 -1.03038E-02  2.55342E-02  0.00000E+00  0.00000E+00  4.73022E-02  0.00000E+00  0.00000E+00 -7.98273E-03  5.51490E-02   -14717.2120263709
        -1975  4.22361E+00 -2.30382E+00  4.28653E+00 -7.40080E-01  6.63398E-01  1.05455E-02  5.01909E-02 -6.93725E-03  2.11333E-02  0.00000E+00  0.00000E+00  5.68424E-02  0.00000E+00  0.00000E+00 -7.76821E-03  4.59958E-02   -14761.7248374769
        -1974  4.23596E+00 -2.29735E+00  4.29451E+00 -7.47172E-01  6.94448E-01  1.01241E-02  4.61968E-02 -8.44918E-03  2.20109E-02  0.00000E+00  0.00000E+00  5.46156E-02  0.00000E+00  0.00000E+00 -1.14025E-02  5.63498E-02   -14653.0911556389
        -1973  4.23996E+00 -2.28670E+00  4.29827E+00 -7.08419E-01  6.74874E-01  1.00068E-02  4.90221E-02 -1.29905E-02  2.73251E-02  0.00000E+00  0.00000E+00  4.97890E-02  0.00000E+00  0.00000E+00 -6.08860E-03  5.74356E-02   -14721.1595781608
        -1972  4.23959E+00 -2.30095E+00  4.29695E+00 -7.24435E-01  6.94483E-01  1.02066E-02  5.11557E-02 -1.21581E-02  2.85292E-02  0.00000E+00  0.00000E+00  5.36476E-02  0.00000E+00  0.00000E+00 -1.47332E-02  6.20661E-02   -14702.1930517574
        -1971  4.21508E+00 -2.29058E+00  4.26738E+00 -6.94129E-01  6.93615E-01  1.01549E-02  4.15409E-02 -7.33821E-03  2.89608E-02  0.00000E+00  0.00000E+00  4.73509E-02  0.00000E+00  0.00000E+00 -9.55569E-03  5.47995E-02   -14686.2605499497
        -1970  4.26199E+00 -2.30569E+00  4.24056E+00 -6.84833E-01  6.65176E-01  1.05609E-02  4.37678E-02 -9.37199E-03  3.01569E-02  0.00000E+00  0.00000E+00  5.28200E-02  0.00000E+00  0.00000E+00 -1.41220E-02  5.89745E-02   -14631.1153653610
        -1969  4.26056E+00 -2.32160E+00  4.22247E+00 -6.55042E-01  6.62033E-01  9.91312E-03  4.39659E-02 -9.25653E-03  2.67835E-02  0.00000E+00  0.00000E+00  4.55605E-02  0.00000E+00  0.00000E+00 -6.01489E-03  7.07398E-02   -14761.5407188600
        -1968  4.24025E+00 -2.31182E+00  4.22650E+00 -6.65144E-01  6.72115E-01  9.61080E-03  5.20479E-02 -1.11166E-02  3.03188E-02  0.00000E+00  0.00000E+00  4.55868E-02  0.00000E+00  0.00000E+00 -7.80758E-05  5.61472E-02   -14717.4952236355
        -1967  4.25345E+00 -2.32683E+00  4.22795E+00 -6.54431E-01  6.72115E-01  9.78267E-03  4.91978E-02 -1.30446E-02  2.74067E-02  0.00000E+00  0.00000E+00  5.48668E-02  0.00000E+00  0.00000E+00 -1.71231E-02  6.67854E-02   -14607.2583040399
        -1966  4.21799E+00 -2.31336E+00  4.23407E+00 -6.61912E-01  6.62233E-01  1.00140E-02  4.77532E-02 -1.36765E-02  2.84222E-02  0.00000E+00  0.00000E+00  4.80030E-02  0.00000E+00  0.00000E+00 -7.18168E-03  6.51840E-02   -14611.4119692804
        -1965  4.25468E+00 -2.29233E+00  4.22925E+00 -6.91324E-01  6.62233E-01  1.03710E-02  4.75288E-02 -1.08519E-02  2.76528E-02  0.00000E+00  0.00000E+00  4.40439E-02  0.00000E+00  0.00000E+00 -9.42409E-03  6.77956E-02   -14655.7866805983
        -1964  4.23759E+00 -2.31250E+00  4.25048E+00 -6.72595E-01  6.63158E-01  1.00689E-02  4.32379E-02 -8.21543E-03  2.74470E-02  0.00000E+00  0.00000E+00  5.38282E-02  0.00000E+00  0.00000E+00 -1.44782E-02  6.08547E-02   -14645.7407819021
        -1963  4.22514E+00 -2.30859E+00  4.26902E+00 -7.15858E-01  6.63158E-01  1.00785E-02  4.84394E-02 -5.58564E-03  2.19172E-02  0.00000E+00  0.00000E+00  6.53906E-02  0.00000E+00  0.00000E+00 -2.03474E-02  6.61306E-02   -14722.1917586454
        -1962  4.21531E+00 -2.30846E+00  4.31894E+00 -7.21245E-01  6.72000E-01  9.86038E-03  4.92179E-02 -5.57203E-03  2.36454E-02  0.00000E+00  0.00000E+00  6.30197E-02  0.00000E+00  0.00000E+00 -2.31021E-02  5.47651E-02   -14707.8247276799
        -1961  4.20942E+00 -2.29121E+00  4.30110E+00 -7.07218E-01  6.72000E-01  1.04147E-02  4.68981E-02 -6.44329E-03  2.27807E-02  0.00000E+00  0.00000E+00  6.10048E-02  0.00000E+00  0.00000E+00 -2.08043E-02  5.98992E-02   -14628.0620008233
        -1960  4.23137E+00 -2.30729E+00  4.27837E+00 -6.91301E-01  6.72696E-01  1.05037E-02  4.74737E-02 -8.27541E-03  2.73336E-02  0.00000E+00  0.00000E+00  6.29762E-02  0.00000E+00  0.00000E+00 -1.31850E-02  6.17009E-02   -14598.4111294625
        -1959  4.24630E+00 -2.30807E+00  4.26913E+00 -6.72909E-01  6.72696E-01  1.03754E-02  4.47995E-02 -1.06144E-02  3.18281E-02  0.00000E+00  0.00000E+00  6.61610E-02  0.00000E+00  0.00000E+00 -1.22365E-02  6.36736E-02   -14553.6176249960
        -1958  4.24388E+00 -2.29127E+00  4.25015E+00 -6.51662E-01  6.64770E-01  1.03528E-02  4.27165E-02 -6.77130E-03  2.73231E-02  0.00000E+00  0.00000E+00  7.02940E-02  0.00000E+00  0.00000E+00 -7.40234E-03  7.21889E-02   -14654.0248304548
        -1957  4.25895E+00 -2.31073E+00  4.21889E+00 -6.31257E-01  6.55262E-01  1.01543E-02  3.86963E-02 -3.56283E-03  2.68087E-02  0.00000E+00  0.00000E+00  5.61357E-02  0.00000E+00  0.00000E+00 -4.63336E-03  6.62555E-02   -14710.4847831958
        -1956  4.21219E+00 -2.31172E+00  4.21951E+00 -6.61117E-01  6.62157E-01  1.02884E-02  5.04008E-02 -7.31287E-03  2.62564E-02  0.00000E+00  0.00000E+00  5.34396E-02  0.00000E+00  0.00000E+00 -2.14298E-03  6.07250E-02   -14629.1314672508
        -1955  4.23293E+00 -2.31081E+00  4.23086E+00 -6.71754E-01  6.65702E-01  1.00584E-02  4.40009E-02 -9.73662E-03  2.60846E-02  0.00000E+00  0.00000E+00  4.18928E-02  0.00000E+00  0.00000E+00 -6.68291E-03  6.25839E-02   -14685.1355826888
        -1954  4.22144E+00 -2.31027E+00  4.22843E+00 -6.80148E-01  6.07004E-01  1.04068E-02  4.78483E-02 -1.12585E-02  2.66805E-02  0.00000E+00  0.00000E+00  4.24733E-02  0.00000E+00  0.00000E+00 -4.26985E-03  7.06597E-02   -14616.9172131422
        -1953  4.22801E+00 -2.31466E+00  4.22029E+00 -6.86063E-01  6.71040E-01  1.05499E-02  4.80077E-02 -8.35809E-03  3.01532E-02  0.00000E+00  0.00000E+00  4.52975E-02  0.00000E+00  0.00000E+00 -7.20224E-03  6.38104E-02   -14647.0567509785
        -1952  4.24105E+00 -2.31143E+00  4.24026E+00 -6.91595E-01  6.85483E-01  1.01629E-02  4.27735E-02 -9.19157E-03  3.12604E-02  0.00000E+00  0.00000E+00  4.53568E-02  0.00000E+00  0.00000E+00 -8.22632E-03  6.04462E-02   -14676.2019651893
        -1951  4.23494E+00 -2.31316E+00  4.27205E+00 -6.63366E-01  6.77365E-01  1.02097E-02  4.74617E-02 -7.24312E-03  2.47803E-02  0.00000E+00  0.00000E+00  4.68587E-02  0.00000E+00  0.00000E+00 -1.04404E-02  6.07108E-02   -14729.6818514045
        -1950  4.26719E+00 -2.32349E+00  4.26470E+00 -6.44361E-01  6.73196E-01  1.02496E-02  5.01482E-02 -9.26053E-03  2.96480E-02  0.00000E+00  0.00000E+00  4.37150E-02  0.00000E+00  0.00000E+00 -1.25413E-02  6.63494E-02   -14604.6682951408
        -1949  4.25026E+00 -2.29766E+00  4.28467E+00 -6.51856E-01  6.85044E-01  1.02260E-02  4.85309E-02 -4.63165E-03  2.77433E-02  0.00000E+00  0.00000E+00  4.64521E-02  0.00000E+00  0.00000E+00 -1.34734E-02  5.72673E-02   -14642.9568160641
        -1948  4.23066E+00 -2.28775E+00  4.27576E+00 -6.81032E-01  6.69796E-01  1.06225E-02  4.28603E-02 -4.99850E-03  2.75396E-02  0.00000E+00  0.00000E+00  5.80815E-02  0.00000E+00  0.00000E+00 -1.08155E-02  5.62117E-02   -14724.7358636582
        -1947  4.25430E+00 -2.31281E+00  4.25291E+00 -6.84468E-01  6.89798E-01  9.55282E-03  4.95209E-02 -9.33656E-03  2.90883E-02  0.00000E+00  0.00000E+00  5.37195E-02  0.00000E+00  0.00000E+00 -5.55617E-03  5.06326E-02   -14749.0644305397
        -1946  4.24532E+00 -2.31830E+00  4.25613E+00 -6.77372E-01  7.05047E-01  9.85264E-03  4.92834E-02 -8.53978E-03  2.84783E-02  0.00000E+00  0.00000E+00  5.93675E-02  0.00000E+00  0.00000E+00 -8.06980E-03  5.28576E-02   -14681.4840212234
        -1945  4.25951E+00 -2.33294E+00  4.25109E+00 -6.59856E-01  7.10649E-01  9.96048E-03  4.63092E-02 -5.25464E-03  2.44845E-02  0.00000E+00  0.00000E+00  4.49409E-02  0.00000E+00  0.00000E+00 -1.48464E-02  5.71122E-02   -14732.2444466347
        -1944  4.23702E+00 -2.31877E+00  4.25000E+00 -7.06626E-01  6.93954E-01  1.02105E-02  5.07894E-02 -6.65441E-03  2.55540E-02  0.00000E+00  0.00000E+00  4.40255E-02  0.00000E+00  0.00000E+00 -1.21376E-02  6.28828E-02   -14677.6582921396
        -1943  4.22730E+00 -2.30178E+00  4.24508E+00 -7.02508E-01  6.93954E-01  1.03310E-02  3.96655E-02 -8.27114E-03  2.40667E-02  0.00000E+00  0.00000E+00  5.04320E-02  0.00000E+00  0.00000E+00 -1.46752E-02  8.48527E-02   -14631.4180146654
        -1942  4.23441E+00 -2.29743E+00  4.29726E+00 -7.08955E-01  6.67951E-01  1.01177E-02  4.50061E-02 -7.10083E-03  2.07795E-02  0.00000E+00  0.00000E+00  4.50096E-02  0.00000E+00  0.00000E+00 -7.86004E-03  7.31975E-02   -14768.1561338138
        -1941  4.24361E+00 -2.30497E+00  4.28990E+00 -6.99900E-01  6.96183E-01  1.01288E-02  4.40551E-02 -7.08624E-03  2.10871E-02  0.00000E+00  0.00000E+00  5.02112E-02  0.00000E+00  0.00000E+00 -1.01983E-02  6.66124E-02   -14712.6376790551
        -1940  4.22940E+00 -2.30819E+00  4.27735E+00 -7.18565E-01  6.52329E-01  9.56280E-03  5.19978E-02 -1.02682E-02  2.19603E-02  0.00000E+00  0.00000E+00  5.08627E-02  0.00000E+00  0.00000E+00 -2.12717E-02  5.84630E-02   -14755.5306239445
        -1939  4.22956E+00 -2.30561E+00  4.23472E+00 -6.88686E-01  7.06482E-01  9.73849E-03  5.12733E-02 -1.26942E-02  2.76291E-02  0.00000E+00  0.00000E+00  4.50745E-02  0.00000E+00  0.00000E+00 -8.22351E-03  5.44986E-02   -14724.2543749160
        -1938  4.24673E+00 -2.30883E+00  4.28231E+00 -7.10814E-01  6.67934E-01  1.00231E-02  5.13776E-02 -1.08388E-02  2.66719E-02  0.00000E+00  0.00000E+00  4.87786E-02  0.00000E+00  0.00000E+00 -9.69113E-03  4.66718E-02   -14717.4106970891
        -1937  4.22966E+00 -2.28472E+00  4.28452E+00 -7.22943E-01  6.58717E-01  1.04998E-02  5.23655E-02 -9.90674E-03  2.54949E-02  0.00000E+00  0.00000E+00  4.63513E-02  0.00000E+00  0.00000E+00 -3.40038E-03  5.43341E-02   -14635.3560067581
        -1936  4.24427E+00 -2.29106E+00  4.30364E+00 -6.80393E-01  6.32143E-01  1.08996E-02  4.55613E-02 -9.14981E-03  3.08945E-02  0.00000E+00  0.00000E+00  4.74137E-02  0.00000E+00  0.00000E+00 -5.15530E-03  5.74946E-02   -14575.4569028626
        -1935  4.23016E+00 -2.29767E+00  4.29670E+00 -6.98539E-01  6.25508E-01  1.11544E-02  4.41381E-02 -8.80352E-03  3.34082E-02  0.00000E+00  0.00000E+00  4.56938E-02  0.00000E+00  0.00000E+00 -7.64786E-03  5.92409E-02   -14592.0637790150
        -1934  4.23028E+00 -2.27815E+00  4.29287E+00 -7.05334E-01  6.58901E-01  1.00894E-02  4.03661E-02 -1.38234E-02  3.64401E-02  0.00000E+00  0.00000E+00  4.61677E-02  0.00000E+00  0.00000E+00 -8.31887E-03  5.13098E-02   -14719.5406150854
        -1933  4.23054E+00 -2.28606E+00  4.27492E+00 -6.76736E-01  6.62235E-01  1.00128E-02  4.39255E-02 -8.27380E-03  3.01116E-02  0.00000E+00  0.00000E+00  4.40435E-02  0.00000E+00  0.00000E+00 -6.92556E-03  7.02023E-02   -14576.8859526074
        -1932  4.22117E+00 -2.28900E+00  4.25766E+00 -6.97960E-01  6.42079E-01  1.03157E-02  5.30217E-02 -7.22574E-03  2.52498E-02  0.00000E+00  0.00000E+00  4.49654E-02  0.00000E+00  0.00000E+00 -1.19893E-02  7.44650E-02   -14645.8898016586
        -1931  4.22706E+00 -2.31564E+00  4.27740E+00 -7.27665E-01  5.96030E-01  1.01683E-02  4.35329E-02 -1.03472E-02  2.86162E-02  0.00000E+00  0.00000E+00  4.19149E-02  0.00000E+00  0.00000E+00 -1.82313E-02  8.11847E-02   -14651.2601854480
        -1930  4.23039E+00 -2.31827E+00  4.27959E+00 -7.13103E-01  5.94962E-01  1.05493E-02  4.63395E-02 -8.57728E-03  2.77781E-02  0.00000E+00  0.00000E+00  4.16314E-02  0.00000E+00  0.00000E+00 -1.80512E-02  6.88151E-02   -14589.7708387182
        -1929  4.22528E+00 -2.30824E+00  4.25078E+00 -6.89517E-01  5.94962E-01  1.05964E-02  5.43122E-02 -6.80663E-03  3.03196E-02  0.00000E+00  0.00000E+00  4.55426E-02  0.00000E+00  0.00000E+00 -1.50246E-02  5.76097E-02   -14669.2511171910
        -1928  4.25319E+00 -2.28255E+00  4.24842E+00 -6.94010E-01  5.93497E-01  1.03452E-02  4.53469E-02 -2.32422E-03  2.71364E-02  0.00000E+00  0.00000E+00  4.48758E-02  0.00000E+00  0.00000E+00 -1.88873E-02  6.74031E-02   -14757.7202294019
        -1927  4.23141E+00 -2.30107E+00  4.28164E+00 -7.41845E-01  6.39139E-01  9.66710E-03  4.33096E-02 -5.99912E-03  2.36828E-02  0.00000E+00  0.00000E+00  4.49313E-02  0.00000E+00  0.00000E+00 -2.36283E-02  7.35870E-02   -14717.1541196528
        -1926  4.24736E+00 -2.30134E+00  4.27650E+00 -7.26535E-01  6.68013E-01  1.01287E-02  4.37170E-02 -7.53284E-03  2.88957E-02  0.00000E+00  0.00000E+00  4.42259E-02  0.00000E+00  0.00000E+00 -1.98136E-02  7.82389E-02   -14706.6500195581
        -1925  4.22576E+00 -2.30717E+00  4.29491E+00 -7.32060E-01  6.90967E-01  9.78635E-03  4.12424E-02 -1.26210E-02  3.03507E-02  0.00000E+00  0.00000E+00  4.44193E-02  0.00000E+00  0.00000E+00 -1.81002E-02  6.88793E-02   -14671.0965132211
        -1924  4.23762E+00 -2.30062E+00  4.30258E+00 -7.14272E-01  6.90654E-01  1.04930E-02  4.31903E-02 -9.20903E-03  2.79098E-02  0.00000E+00  0.00000E+00  4.24359E-02  0.00000E+00  0.00000E+00 -1.99941E-02  8.52315E-02   -14638.4123984112
        -1923  4.25279E+00 -2.31066E+00  4.27668E+00 -6.91519E-01  6.48637E-01  1.06813E-02  5.51094E-02 -1.03088E-02  2.37278E-02  0.00000E+00  0.00000E+00  4.01542E-02  0.00000E+00  0.00000E+00 -1.13584E-02  7.00670E-02   -14673.2703053337
        -1922  4.26084E+00 -2.30524E+00  4.27776E+00 -7.13686E-01  6.34984E-01  9.85732E-03  4.01433E-02 -4.04115E-03  2.65188E-02  0.00000E+00  0.00000E+00  5.18213E-02  0.00000E+00  0.00000E+00 -1.16364E-02  6.44056E-02   -14649.8310575663
        -1921  4.22237E+00 -2.28659E+00  4.25771E+00 -7.02405E-01  6.11200E-01  1.01909E-02  4.05243E-02 -5.22487E-03  2.44539E-02  0.00000E+00  0.00000E+00  5.66542E-02  0.00000E+00  0.00000E+00 -1.57466E-02  6.44072E-02   -14683.8340815354
        -1920  4.23016E+00 -2.30824E+00  4.26388E+00 -7.25146E-01  6.09628E-01  1.03883E-02  4.40870E-02 -8.62739E-03  3.08634E-02  0.00000E+00  0.00000E+00  5.44545E-02  0.00000E+00  0.00000E+00 -1.17857E-02  5.43473E-02   -14637.7564142169
        -1919  4.24671E+00 -2.30342E+00  4.25603E+00 -7.13483E-01  6.24370E-01  9.88453E-03  5.01045E-02 -1.54452E-02  2.76403E-02  0.00000E+00  0.00000E+00  5.27200E-02  0.00000E+00  0.00000E+00 -8.67157E-03  5.84597E-02   -14579.7116851715
        -1918  4.22577E+00 -2.31156E+00  4.26436E+00 -7.15477E-01  6.22033E-01  1.02361E-02  6.13817E-02 -1.36898E-02  2.53495E-02  0.00000E+00  0.00000E+00  6.01177E-02  0.00000E+00  0.00000E+00  1.45126E-03  5.27909E-02   -14684.5112595520
        -1917  4.23422E+00 -2.30793E+00  4.24548E+00 -7.17045E-01  6.82444E-01  9.87836E-03  5.03370E-02 -9.77850E-03  2.47578E-02  0.00000E+00  0.00000E+00  6.30536E-02  0.00000E+00  0.00000E+00  2.90422E-03  6.88924E-02   -14705.6714658701
        -1916  4.24557E+00 -2.30389E+00  4.22988E+00 -7.05320E-01  6.43070E-01  9.51529E-03  4.88654E-02 -7.98625E-03  2.88811E-02  0.00000E+00  0.00000E+00  5.12703E-02  0.00000E+00  0.00000E+00 -7.24813E-03  6.81430E-02   -14649.9394745717
        -1915  4.24259E+00 -2.30589E+00  4.23299E+00 -7.00739E-01  6.40842E-01  1.00448E-02  4.90095E-02 -9.57535E-03  3.18706E-02  0.00000E+00  0.00000E+00  5.00949E-02  0.00000E+00  0.00000E+00 -4.16729E-03  6.89288E-02   -14621.2783602507
        -1914  4.23085E+00 -2.31671E+00  4.25668E+00 -7.02338E-01  6.41353E-01  9.84377E-03  4.46539E-02 -3.61555E-03  3.39708E-02  0.00000E+00  0.00000E+00  5.31911E-02  0.00000E+00  0.00000E+00 -3.17327E-03  6.97535E-02   -14564.6244068698
        -1913  4.22697E+00 -2.30125E+00  4.26006E+00 -6.71951E-01  7.47884E-01  1.03183E-02  4.35521E-02 -5.73704E-04  2.82774E-02  0.00000E+00  0.00000E+00  5.45539E-02  0.00000E+00  0.00000E+00 -9.79661E-04  6.00761E-02   -14675.0294955119
        -1912  4.22787E+00 -2.29015E+00  4.24106E+00 -6.79243E-01  7.46322E-01  1.01596E-02  4.35589E-02 -7.21853E-03  2.81363E-02  0.00000E+00  0.00000E+00  5.69200E-02  0.00000E+00  0.00000E+00 -6.11736E-03  5.49344E-02   -14576.8466953575
        -1911  4.24961E+00 -2.29847E+00  4.25445E+00 -6.53109E-01  7.53649E-01  1.03199E-02  4.56135E-02 -5.05550E-03  2.99252E-02  0.00000E+00  0.00000E+00  5.44918E-02  0.00000E+00  0.00000E+00 -3.85798E-03  6.01955E-02   -14680.1570622850
        -1910  4.24039E+00 -2.31590E+00  4.24378E+00 -6.41503E-01  7.37777E-01  9.99480E-03  4.99752E-02 -5.32100E-03  2.68338E-02  0.00000E+00  0.00000E+00  4.79711E-02  0.00000E+00  0.00000E+00  4.05590E-04  6.39199E-02   -14693.3160444861
        -1909  4.20963E+00 -2.31194E+00  4.25077E+00 -6.28792E-01  7.37777E-01  1.00374E-02  4.73684E-02 -4.66612E-03  2.54368E-02  0.00000E+00  0.00000E+00  4.37586E-02  0.00000E+00  0.00000E+00 -2.11219E-03  6.46846E-02   -14520.1469327108
        -1908  4.25141E+00 -2.30191E+00  4.22046E+00 -6.69105E-01  7.36691E-01  1.07529E-02  5.27391E-02 -6.08320E-03  3.08639E-02  0.00000E+00  0.00000E+00  5.85659E-02  0.00000E+00  0.00000E+00 -4.54644E-03  5.51947E-02   -14544.7540055170
